"ANO_ELEICAO";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"NR_ZONA";"SQ_CANDIDATO";"NM_URNA_CANDIDATO";"CD_SIT_TOT_TURNO";"DS_SIT_TOT_TURNO";"ST_VOTO_EM_TRANSITO";"QT_VOTOS_NOMINAIS"
2016;2;"Eleição Ordinária";169;210000010257;"JOÃO DIAS";5;"SUPLENTE";"N";2
2016;2;"Eleição Ordinária";169;210000012390;"JOÃO DORLAN";5;"SUPLENTE";"N";138
2016;2;"Eleição Ordinária";169;210000020960;"JOÃO VARGAS";5;"SUPLENTE";"N";16
2016;2;"Eleição Ordinária";169;210000004852;"JUÇARA DE QUADRO";5;"SUPLENTE";"N";116
2016;2;"Eleição Ordinária";169;210000005902;"JÉSSICA GUEDES";5;"SUPLENTE";"N";28
2016;2;"Eleição Ordinária";169;210000006885;"JÓ ARSE";5;"SUPLENTE";"N";538
2016;2;"Eleição Ordinária";169;210000008724;"JÔ A VOLUNTÁRIA DOS ANIMAIS";5;"SUPLENTE";"N";8
2016;2;"Eleição Ordinária";169;210000012043;"KAMINSKI";5;"SUPLENTE";"N";15
2016;2;"Eleição Ordinária";169;210000011193;"KARINA SANTOS";4;"NÃO ELEITO";"N";57
2016;2;"Eleição Ordinária";169;210000005491;"KIKO GIRARDI";2;"ELEITO POR QP";"N";1688
2016;2;"Eleição Ordinária";169;210000004851;"LEANDRO BECHER";5;"SUPLENTE";"N";67
2016;2;"Eleição Ordinária";169;210000005905;"LENITA SANTOS";5;"SUPLENTE";"N";9
2016;2;"Eleição Ordinária";169;210000005913;"LEO BRITO";5;"SUPLENTE";"N";243
2016;2;"Eleição Ordinária";169;210000020012;"LEO VISH";4;"NÃO ELEITO";"N";29
2016;2;"Eleição Ordinária";169;210000008737;"LEONICE DA FONSECA LORENZZETTI";5;"SUPLENTE";"N";2
2016;2;"Eleição Ordinária";169;210000006878;"LIA MONTEMEZZO";5;"SUPLENTE";"N";40
2016;2;"Eleição Ordinária";169;210000013797;"LIBORIO - TIO LIBA";4;"NÃO ELEITO";"N";16
2016;2;"Eleição Ordinária";169;210000002310;"LINDOMAR ALVES (VIDROMAR)";5;"SUPLENTE";"N";41
2016;2;"Eleição Ordinária";169;210000012055;"LINDOMAR NORONHA - O ESCRITOR";5;"SUPLENTE";"N";35
2016;2;"Eleição Ordinária";169;210000006879;"LORETE LENZI BRISOTTO";5;"SUPLENTE";"N";82
2016;2;"Eleição Ordinária";169;210000006884;"LUCAS DIEL";5;"SUPLENTE";"N";354
2016;2;"Eleição Ordinária";169;210000020013;"LUCAS SOARES";4;"NÃO ELEITO";"N";106
2016;2;"Eleição Ordinária";169;210000012052;"LUCIANE MARIANO";5;"SUPLENTE";"N";16
2016;2;"Eleição Ordinária";169;210000008717;"LUCIANO SILVA";5;"SUPLENTE";"N";56
2016;2;"Eleição Ordinária";169;210000032882;"LUCILIA BRESOLIN RODRIGUES";5;"SUPLENTE";"N";8
2016;2;"Eleição Ordinária";169;210000008715;"LUIZ CARLOS VASCONCELOS - NEGO";5;"SUPLENTE";"N";49
2016;2;"Eleição Ordinária";169;210000023153;"LUIZÃO METALÚRGICO";4;"NÃO ELEITO";"N";152
2016;2;"Eleição Ordinária";169;210000010252;"MADALENA MADALENA";5;"SUPLENTE";"N";9
2016;2;"Eleição Ordinária";169;210000010238;"MAICON GOMES";5;"SUPLENTE";"N";7
2016;2;"Eleição Ordinária";169;210000010240;"MANO DYGO";5;"SUPLENTE";"N";69
2016;2;"Eleição Ordinária";169;210000005923;"MARA";5;"SUPLENTE";"N";46
2016;2;"Eleição Ordinária";169;210000006908;"MARCELL SCHUMACHER";5;"SUPLENTE";"N";353
2016;2;"Eleição Ordinária";169;210000002293;"MARCELO BUFON";5;"SUPLENTE";"N";288
2016;2;"Eleição Ordinária";169;210000005486;"MARCELO GHISI MARANGONI";5;"SUPLENTE";"N";30
2016;2;"Eleição Ordinária";169;210000002294;"MARCELO MARSIGLIO";5;"SUPLENTE";"N";54
2016;2;"Eleição Ordinária";169;210000012396;"MARCIA NASCIMENTO";5;"SUPLENTE";"N";6
2016;2;"Eleição Ordinária";169;210000020942;"MARCIO";5;"SUPLENTE";"N";7
2016;2;"Eleição Ordinária";169;210000006902;"MARCOS ABREU";5;"SUPLENTE";"N";130
2016;2;"Eleição Ordinária";169;210000020021;"MARCOS ANDRE";4;"NÃO ELEITO";"N";10
2016;2;"Eleição Ordinária";169;210000012039;"MARCOS PEREIRA";5;"SUPLENTE";"N";82
2016;2;"Eleição Ordinária";169;210000020019;"MARCOS SANTOS";4;"NÃO ELEITO";"N";19
2016;2;"Eleição Ordinária";169;210000010246;"MARIA HELENA";5;"SUPLENTE";"N";15
2016;2;"Eleição Ordinária";169;210000013777;"MARIA MAEZONA";4;"NÃO ELEITO";"N";1
2016;2;"Eleição Ordinária";169;210000013778;"MARIA ZOTTI";4;"NÃO ELEITO";"N";9
2016;2;"Eleição Ordinária";169;210000032955;"MARILCE ZANATELLI";5;"SUPLENTE";"N";10
2016;2;"Eleição Ordinária";169;210000008731;"MARIO CARPENA";5;"SUPLENTE";"N";155
2016;2;"Eleição Ordinária";169;210000020955;"MARIZETE RIBEIRO";5;"SUPLENTE";"N";2
2016;2;"Eleição Ordinária";169;210000008723;"MARLI DE OLIVEIRA";5;"SUPLENTE";"N";26
2016;2;"Eleição Ordinária";169;210000002297;"MARLI RUAS";5;"SUPLENTE";"N";1
2016;2;"Eleição Ordinária";169;210000006876;"MARLÉA";5;"SUPLENTE";"N";326
2016;2;"Eleição Ordinária";169;210000020024;"MARTINS";4;"NÃO ELEITO";"N";4
2016;2;"Eleição Ordinária";169;210000006883;"MAURICIO";5;"SUPLENTE";"N";209
2016;2;"Eleição Ordinária";169;210000020020;"MAURICIO ANGELO";4;"NÃO ELEITO";"N";40
2016;2;"Eleição Ordinária";169;210000005473;"MAURICIO BEDIN MARCON";5;"SUPLENTE";"N";373
2016;2;"Eleição Ordinária";169;210000005480;"MICHEL PILLONETTO";5;"SUPLENTE";"N";207
2016;2;"Eleição Ordinária";169;210000020947;"MILTON CESAR BOEIRA";5;"SUPLENTE";"N";7
2016;2;"Eleição Ordinária";169;210000012046;"MINEIRO";5;"SUPLENTE";"N";81
2016;2;"Eleição Ordinária";169;210000020014;"MIRIAM GEBERT";4;"NÃO ELEITO";"N";6
2016;2;"Eleição Ordinária";169;210000012064;"MIRIÃ";5;"SUPLENTE";"N";0
2016;2;"Eleição Ordinária";169;210000009280;"MISSIONÁRIA GIZZA";5;"SUPLENTE";"N";20
2016;2;"Eleição Ordinária";169;210000012048;"MOACIR DUARTE";5;"SUPLENTE";"N";212
2016;2;"Eleição Ordinária";169;210000012050;"MOISÉS DA CÁS(TITI)";5;"SUPLENTE";"N";63
2016;2;"Eleição Ordinária";169;210000002298;"MULEKE";5;"SUPLENTE";"N";415
2016;2;"Eleição Ordinária";169;210000010253;"MÁRCIO ALLEND";5;"SUPLENTE";"N";40
2016;2;"Eleição Ordinária";169;210000010255;"MÁRCIO MOREIRA";5;"SUPLENTE";"N";88
2016;2;"Eleição Ordinária";169;210000005484;"NADJA RIPPEL";5;"SUPLENTE";"N";140
2016;2;"Eleição Ordinária";169;210000008721;"NAIR OLIVEIRA";5;"SUPLENTE";"N";50
2016;2;"Eleição Ordinária";169;210000005903;"NATALINO SARAPIO";5;"SUPLENTE";"N";155
2016;2;"Eleição Ordinária";169;210000013786;"NECO- (DAVID SALES)";4;"NÃO ELEITO";"N";33
2016;2;"Eleição Ordinária";169;210000012044;"NELSINHO OLIVEIRA";5;"SUPLENTE";"N";34
2016;2;"Eleição Ordinária";169;210000006903;"NELSON ACIOLY DA LOCADORA";5;"SUPLENTE";"N";984
2016;2;"Eleição Ordinária";169;210000013796;"NELSON NEDI";4;"NÃO ELEITO";"N";23
2016;2;"Eleição Ordinária";169;210000012035;"NERI O CARTEIRO";2;"ELEITO POR QP";"N";4411
2016;2;"Eleição Ordinária";169;210000005910;"NÉZIA";5;"SUPLENTE";"N";24
2016;2;"Eleição Ordinária";169;210000012386;"ORLI SALDANHA";5;"SUPLENTE";"N";1144
2016;2;"Eleição Ordinária";169;210000010237;"OSMAR SCHMAEDEK";5;"SUPLENTE";"N";16
2016;2;"Eleição Ordinária";169;210000005916;"OSVALDO TOMAZI";5;"SUPLENTE";"N";308
2016;2;"Eleição Ordinária";169;210000005914;"PARDAL";5;"SUPLENTE";"N";347
2016;2;"Eleição Ordinária";169;210000008706;"PASTOR ALMIR";5;"SUPLENTE";"N";270
2016;2;"Eleição Ordinária";169;210000032830;"PASTOR JOSE FERNANDES";4;"NÃO ELEITO";"N";16
2016;2;"Eleição Ordinária";169;210000002296;"PASTOR MARCO";5;"SUPLENTE";"N";160
2016;2;"Eleição Ordinária";169;210000012051;"PASTOR PAULO";5;"SUPLENTE";"N";33
2016;2;"Eleição Ordinária";169;210000005471;"PAULA IORIS";2;"ELEITO POR QP";"N";1985
2016;2;"Eleição Ordinária";169;210000032883;"PAULINHO";5;"SUPLENTE";"N";32
2016;2;"Eleição Ordinária";169;210000002299;"PAULO BORGES";5;"SUPLENTE";"N";127
2016;2;"Eleição Ordinária";169;210000012041;"PC VIDAL";5;"SUPLENTE";"N";56
2016;2;"Eleição Ordinária";169;210000006900;"PEDRO INCERTI";5;"SUPLENTE";"N";432
2016;2;"Eleição Ordinária";169;210000005496;"PEDRO RODRIGUES";5;"SUPLENTE";"N";801
2016;2;"Eleição Ordinária";169;210000005478;"PEGORARO";5;"SUPLENTE";"N";324
2016;2;"Eleição Ordinária";169;210000013798;"PELOTA(OLI TELES)";4;"NÃO ELEITO";"N";5
2016;2;"Eleição Ordinária";169;210000010235;"PETRA LASTE";5;"SUPLENTE";"N";30
2016;2;"Eleição Ordinária";169;210000008710;"PIAZZA";5;"SUPLENTE";"N";32
2016;2;"Eleição Ordinária";169;210000005908;"PLEIN";5;"SUPLENTE";"N";110
2016;2;"Eleição Ordinária";169;210000013799;"POLI MASCARELLO";4;"NÃO ELEITO";"N";76
2016;2;"Eleição Ordinária";169;210000012400;"POLICENA";5;"SUPLENTE";"N";27
2016;2;"Eleição Ordinária";169;210000012038;"PR. OSNI BATISTA";5;"SUPLENTE";"N";34
2016;2;"Eleição Ordinária";169;210000010248;"PRETO GIRARDI";5;"SUPLENTE";"N";67
2016;2;"Eleição Ordinária";169;210000004850;"PROF. LUIS BIASOLI";5;"SUPLENTE";"N";209
2016;2;"Eleição Ordinária";169;210000005919;"PROF. PERICO";2;"ELEITO POR QP";"N";789
2016;2;"Eleição Ordinária";169;210000002285;"PROFESSOR ANDRÉ CAMPOS";5;"SUPLENTE";"N";271
2016;2;"Eleição Ordinária";169;210000013770;"PROFESSOR AVELINO";4;"NÃO ELEITO";"N";137
2016;2;"Eleição Ordinária";169;210000002290;"PROFESSOR FERNANDO LEMOS";5;"SUPLENTE";"N";216
2016;2;"Eleição Ordinária";169;210000023154;"PROFESSOR OBERDAN SANTOS";4;"NÃO ELEITO";"N";63
2016;2;"Eleição Ordinária";169;210000008738;"PROFESSOR SEBASTIÃO";5;"SUPLENTE";"N";214
2016;2;"Eleição Ordinária";169;210000010228;"RAD LEANDRO";5;"SUPLENTE";"N";109
2016;2;"Eleição Ordinária";169;210000002295;"RADIALISTA MARCILIO RODRIGUES";5;"SUPLENTE";"N";39
2016;2;"Eleição Ordinária";169;210000006899;"RAFAEL BUENO";2;"ELEITO POR QP";"N";2114
2016;2;"Eleição Ordinária";169;210000020015;"RAFINHA BADO";4;"NÃO ELEITO";"N";198
2016;2;"Eleição Ordinária";169;210000002301;"RAIMUNDO BAMPI";5;"SUPLENTE";"N";491
2016;2;"Eleição Ordinária";169;210000012404;"REGINA BUENO";5;"SUPLENTE";"N";23
2016;2;"Eleição Ordinária";169;210000005906;"REINALDO";5;"SUPLENTE";"N";9
2016;2;"Eleição Ordinária";169;210000013800;"REMI CRODA";4;"NÃO ELEITO";"N";136
2016;2;"Eleição Ordinária";169;210000020951;"RENATA RIBEIRO";5;"SUPLENTE";"N";6
2016;2;"Eleição Ordinária";169;210000020961;"RENATO NUNES";5;"SUPLENTE";"N";335
2016;2;"Eleição Ordinária";169;210000012394;"RENATO OLIVEIRA";2;"ELEITO POR QP";"N";238
2016;2;"Eleição Ordinária";169;210000004849;"RICARDO BRAGA MONTEIRO (QUIK)";5;"SUPLENTE";"N";269
2016;2;"Eleição Ordinária";169;210000006898;"RICARDO DANELUZ";2;"ELEITO POR QP";"N";1351
2016;2;"Eleição Ordinária";169;210000012398;"RICARDO RIBEIRO (GARDENAL)";5;"SUPLENTE";"N";212
2016;2;"Eleição Ordinária";169;210000012058;"RITA DO PARQUE OASIS";5;"SUPLENTE";"N";34
2016;2;"Eleição Ordinária";169;210000020954;"RITA FRICK";5;"SUPLENTE";"N";1
2016;2;"Eleição Ordinária";169;210000012391;"ROBERTO CARLOS";5;"SUPLENTE";"N";82
2016;2;"Eleição Ordinária";169;210000013801;"ROBERTO GONCALVES";4;"NÃO ELEITO";"N";2
2016;2;"Eleição Ordinária";169;210000006897;"ROBISON BOEIRA";5;"SUPLENTE";"N";191
2016;2;"Eleição Ordinária";169;210000020016;"ROBSON PALHANO";4;"NÃO ELEITO";"N";18
2016;2;"Eleição Ordinária";169;210000023156;"ROCHELE SACCARO";4;"NÃO ELEITO";"N";152
2016;2;"Eleição Ordinária";169;210000010239;"RODRIGO BECKER";5;"SUPLENTE";"N";9
2016;2;"Eleição Ordinária";169;210000004841;"RODRIGO BELTRÃO";2;"ELEITO POR QP";"N";745
2016;2;"Eleição Ordinária";169;210000005490;"RODRIGO LORA";5;"SUPLENTE";"N";21
2016;2;"Eleição Ordinária";169;210000020963;"RODRIGO RAMOS";5;"SUPLENTE";"N";144
2016;2;"Eleição Ordinária";169;210000005900;"ROQUE THOMÉ";5;"SUPLENTE";"N";390
2016;2;"Eleição Ordinária";169;210000032663;"ROSANA DA LUZ";5;"SUPLENTE";"N";15
2016;2;"Eleição Ordinária";169;210000012063;"ROSE";5;"SUPLENTE";"N";25
2016;2;"Eleição Ordinária";169;210000020950;"ROSELI BECKER";5;"SUPLENTE";"N";5
2016;2;"Eleição Ordinária";169;210000029154;"ROSMARI";4;"NÃO ELEITO";"N";4
2016;2;"Eleição Ordinária";169;210000004847;"ROZEUNICE PACÍFICO";5;"SUPLENTE";"N";319
2016;2;"Eleição Ordinária";169;210000020962;"RUBEM ESCOLA";5;"SUPLENTE";"N";4
2016;2;"Eleição Ordinária";169;210000012066;"RUBENS - PAPAI NOEL";5;"SUPLENTE";"N";200
2016;2;"Eleição Ordinária";169;210000006909;"RUBIA FRIZZO";5;"SUPLENTE";"N";256
2016;2;"Eleição Ordinária";169;210000005494;"SABRINA";5;"SUPLENTE";"N";19
2016;2;"Eleição Ordinária";169;210000012392;"SALVIO FONTES";5;"SUPLENTE";"N";144
2016;2;"Eleição Ordinária";169;210000012399;"SAMANTA NASCIMENTO";5;"SUPLENTE";"N";19
2016;2;"Eleição Ordinária";169;210000002302;"SAMUEL SARTOR O BOMBEIRO";5;"SUPLENTE";"N";309
2016;2;"Eleição Ordinária";169;210000002317;"SANDRA FAGUNDES";5;"SUPLENTE";"N";32
2016;2;"Eleição Ordinária";169;210000020017;"SANDRA SANDRIKA";4;"NÃO ELEITO";"N";33
2016;2;"Eleição Ordinária";169;210000012057;"SANDRO DO BONJA";5;"SUPLENTE";"N";55
2016;2;"Eleição Ordinária";169;210000013802;"SANDRO FANTINEL";4;"NÃO ELEITO";"N";828
2016;2;"Eleição Ordinária";169;210000023147;"SARTOR";4;"NÃO ELEITO";"N";68
2016;2;"Eleição Ordinária";169;210000005899;"SCHUMACHER";5;"SUPLENTE";"N";82
2016;2;"Eleição Ordinária";169;210000023157;"SEBASTIAO POLICENA DA SILVA";4;"NÃO ELEITO";"N";22
2016;2;"Eleição Ordinária";169;210000020022;"SEMELER";4;"NÃO ELEITO";"N";66
2016;2;"Eleição Ordinária";169;210000002303;"SERGINHO UBIRAJARA";5;"SUPLENTE";"N";162
2016;2;"Eleição Ordinária";169;210000013787;"SILVA NETO";4;"NÃO ELEITO";"N";5
2016;2;"Eleição Ordinária";169;210000013779;"SILVANA NUNES";4;"NÃO ELEITO";"N";0
2016;2;"Eleição Ordinária";169;210000008735;"SILVIA SERRA";5;"SUPLENTE";"N";30
2016;2;"Eleição Ordinária";169;210000008727;"SIMIÃO";5;"SUPLENTE";"N";135
2016;2;"Eleição Ordinária";169;210000006880;"SIMONE CASAGRANDE";5;"SUPLENTE";"N";54
2016;2;"Eleição Ordinária";169;210000006906;"SIMONI DIAS";5;"SUPLENTE";"N";107
2016;2;"Eleição Ordinária";169;210000010258;"SOLDADO CRUZ";5;"SUPLENTE";"N";101
2016;2;"Eleição Ordinária";169;210000012408;"SPINELLI";5;"SUPLENTE";"N";17
2016;2;"Eleição Ordinária";169;210000002304;"SUZETE MOLINARI";5;"SUPLENTE";"N";167
2016;2;"Eleição Ordinária";169;210000010251;"SÔNIA VAZ";5;"SUPLENTE";"N";15
2016;2;"Eleição Ordinária";169;210000005493;"TALITA";5;"SUPLENTE";"N";56
2016;2;"Eleição Ordinária";169;210000012054;"TAMURA";5;"SUPLENTE";"N";13
2016;2;"Eleição Ordinária";169;210000013782;"TAPEJARA";4;"NÃO ELEITO";"N";14
2016;2;"Eleição Ordinária";169;210000002305;"TATIANE DUARTE";5;"SUPLENTE";"N";65
2016;2;"Eleição Ordinária";169;210000012042;"TATIANE FRIZZO";5;"SUPLENTE";"N";167
2016;2;"Eleição Ordinária";169;210000004846;"TATTO";5;"SUPLENTE";"N";331
2016;2;"Eleição Ordinária";169;210000005495;"TERE";5;"SUPLENTE";"N";2
2016;2;"Eleição Ordinária";169;210000013780;"TERE BOEIRA";4;"NÃO ELEITO";"N";29
2016;2;"Eleição Ordinária";169;210000006881;"TERE PEZZI";5;"SUPLENTE";"N";243
2016;2;"Eleição Ordinária";169;210000005487;"THAIANE FULCHER";5;"SUPLENTE";"N";9
2016;2;"Eleição Ordinária";169;210000010236;"THEREZINHA ROSA DE ANTONI";5;"SUPLENTE";"N";12
2016;2;"Eleição Ordinária";169;210000008733;"TIA MARA (MARIA LÚCIA)";5;"SUPLENTE";"N";3
2016;2;"Eleição Ordinária";169;210000008740;"TIAGO TESSARI";5;"SUPLENTE";"N";153
2016;2;"Eleição Ordinária";169;210000020957;"TIBIRIÇÁ MAINERI";5;"SUPLENTE";"N";517
2016;2;"Eleição Ordinária";169;210000004853;"TIO BINO (VALTRICK)";5;"SUPLENTE";"N";113
2016;2;"Eleição Ordinária";169;210000013790;"TIRIRICA";4;"NÃO ELEITO";"N";30
2016;2;"Eleição Ordinária";169;210000008713;"TITI BROW ZAMPIERI";5;"SUPLENTE";"N";399
2016;2;"Eleição Ordinária";169;210000010249;"TONI ANDREIS";5;"SUPLENTE";"N";171
2016;2;"Eleição Ordinária";169;210000012056;"TONY REIS";5;"SUPLENTE";"N";107
2016;2;"Eleição Ordinária";169;210000004839;"TÂNIA GIORDANO";5;"SUPLENTE";"N";47
2016;2;"Eleição Ordinária";169;210000006894;"UEZ";2;"ELEITO POR QP";"N";486
2016;2;"Eleição Ordinária";169;210000005481;"VALDECIR SILVA";5;"SUPLENTE";"N";107
2016;2;"Eleição Ordinária";169;210000012402;"VALDEMAR RIBEIRO";5;"SUPLENTE";"N";14
2016;2;"Eleição Ordinária";169;210000006896;"VALDIR CARDOSO BRAGA";5;"SUPLENTE";"N";38
2016;2;"Eleição Ordinária";169;210000004843;"VALDIR WALTER";5;"SUPLENTE";"N";146
2016;2;"Eleição Ordinária";169;210000020956;"VALDNÉIA BORGES (VAL)";5;"SUPLENTE";"N";13
2016;2;"Eleição Ordinária";169;210000013803;"VALDO TAXISTA- O PADRE";4;"NÃO ELEITO";"N";25
2016;2;"Eleição Ordinária";169;210000002307;"VALESKA AIDEE";5;"SUPLENTE";"N";80
2016;2;"Eleição Ordinária";169;210000004848;"VALMOR FLORES";5;"SUPLENTE";"N";61
2016;2;"Eleição Ordinária";169;210000004836;"VALTAIR MORAES";5;"SUPLENTE";"N";39
2016;2;"Eleição Ordinária";169;210000011195;"VALTER MARTINS";4;"NÃO ELEITO";"N";13
2016;2;"Eleição Ordinária";169;210000002308;"VANDA ECHER";5;"SUPLENTE";"N";72
2016;2;"Eleição Ordinária";169;210000013804;"VANDERLEI";4;"NÃO ELEITO";"N";10
2016;2;"Eleição Ordinária";169;210000006895;"VANDO BRANDÃO";5;"SUPLENTE";"N";38
2016;2;"Eleição Ordinária";169;210000005926;"VANUSA CARVALHO";5;"SUPLENTE";"N";18
2016;2;"Eleição Ordinária";169;210000013781;"VANUSA SANAIOTTO";4;"NÃO ELEITO";"N";14
2016;2;"Eleição Ordinária";169;210000005482;"VENCESLAU POZZOBON";5;"SUPLENTE";"N";211
2016;2;"Eleição Ordinária";169;210000006901;"VINÍCIUS IRAÍ";5;"SUPLENTE";"N";282
2016;2;"Eleição Ordinária";169;210000008736;"WALDEMAR DE LIMA";5;"SUPLENTE";"N";488
2016;2;"Eleição Ordinária";169;210000004842;"WILSON DELFFES";5;"SUPLENTE";"N";6
2016;2;"Eleição Ordinária";169;210000032778;"ZECA DO RIZZO";5;"SUPLENTE";"N";32
2016;2;"Eleição Ordinária";169;210000006882;"ZENITE";5;"SUPLENTE";"N";15
2016;2;"Eleição Ordinária";169;210000008739;"ZORAIDO SILVA";5;"SUPLENTE";"N";554
2016;2;"Eleição Ordinária";169;210000008716;"ZÉ DA ROSA";5;"SUPLENTE";"N";43
2016;2;"Eleição Ordinária";169;210000002311;"ZÉ DAMBRÓS";5;"SUPLENTE";"N";347
2016;2;"Eleição Ordinária";169;210000008732;"ZÉ MARIA";5;"SUPLENTE";"N";52
2016;2;"Eleição Ordinária";9;210000026943;"GIOVANI AMESTOY";1;"ELEITO";"N";7793
2016;2;"Eleição Ordinária";9;210000021876;"JOSE ERLI";4;"NÃO ELEITO";"N";7185
2016;2;"Eleição Ordinária";9;210000028471;"PROFESSOR BETO CASANOVA";4;"NÃO ELEITO";"N";4878
2016;2;"Eleição Ordinária";9;210000028473;"ADRIANO";5;"SUPLENTE";"N";4
2016;2;"Eleição Ordinária";9;210000028453;"ALESSANDRA PEREIRA";5;"SUPLENTE";"N";82
2016;2;"Eleição Ordinária";9;210000021894;"ALEX DO TÁXI";2;"ELEITO POR QP";"N";537
2016;2;"Eleição Ordinária";9;210000028456;"ANA MARCIA";5;"SUPLENTE";"N";302
2016;2;"Eleição Ordinária";9;210000028459;"BARÃO";5;"SUPLENTE";"N";78
2016;2;"Eleição Ordinária";9;210000021881;"BATISTA FERREIRA";5;"SUPLENTE";"N";103
2016;2;"Eleição Ordinária";9;210000021877;"BOCA TORRES";2;"ELEITO POR QP";"N";566
2016;2;"Eleição Ordinária";9;210000028470;"CAIO CASANOVA";2;"ELEITO POR QP";"N";1483
2016;2;"Eleição Ordinária";9;210000021892;"CATARINA BONAZZA  CATI ";5;"SUPLENTE";"N";148
2016;2;"Eleição Ordinária";9;210000033163;"DAIANA LIMA";4;"NÃO ELEITO";"N";13
2016;2;"Eleição Ordinária";9;210000026927;"DAIANE RAMOS";5;"SUPLENTE";"N";10
2016;2;"Eleição Ordinária";9;210000033315;"DAIRAN LIMA";5;"SUPLENTE";"N";477
2016;2;"Eleição Ordinária";9;210000026941;"DANUBIO GAZEN";5;"SUPLENTE";"N";134
2016;2;"Eleição Ordinária";9;210000029142;"DARLENE LOPES";4;"NÃO ELEITO";"N";9
2016;2;"Eleição Ordinária";9;210000028469;"DERCI GUTERRES";5;"SUPLENTE";"N";209
2016;2;"Eleição Ordinária";9;210000029147;"EUGENIO PEDROSO";4;"NÃO ELEITO";"N";206
2016;2;"Eleição Ordinária";9;210000028463;"FLORZINHO";5;"SUPLENTE";"N";46
2016;2;"Eleição Ordinária";9;210000021896;"GABRIEL JUNINHO";5;"SUPLENTE";"N";215
2016;2;"Eleição Ordinária";9;210000026931;"GILSON PERDOMO";5;"SUPLENTE";"N";257
2016;2;"Eleição Ordinária";9;210000026942;"GRACIELA CORRÊA";5;"SUPLENTE";"N";0
2016;2;"Eleição Ordinária";9;210000021891;"INÊS KANHESKI";5;"SUPLENTE";"N";277
2016;2;"Eleição Ordinária";9;210000021893;"JARI TAXISTA";5;"SUPLENTE";"N";120
2016;2;"Eleição Ordinária";9;210000026932;"JOCENIR DA ROSA GALO";5;"SUPLENTE";"N";41
2016;2;"Eleição Ordinária";9;210000028462;"JOEL RIBEIRO";5;"SUPLENTE";"N";343
2016;2;"Eleição Ordinária";9;210000026929;"JOIZA SEGURANÇA";5;"SUPLENTE";"N";22
2016;2;"Eleição Ordinária";9;210000026924;"JOSÉ JUNIOR SANTOS DIAS";5;"SUPLENTE";"N";415
2016;2;"Eleição Ordinária";9;210000029146;"JOÃO LUIZ - DO POÇO";4;"NÃO ELEITO";"N";142
2016;2;"Eleição Ordinária";9;210000026921;"JOÃOZINHO DIRETOR";5;"SUPLENTE";"N";249
2016;2;"Eleição Ordinária";9;210000028451;"JUSSARETE VARGAS";5;"SUPLENTE";"N";463
2016;2;"Eleição Ordinária";9;210000026926;"KAU TEIXEIRA";5;"SUPLENTE";"N";343
2016;2;"Eleição Ordinária";9;210000021883;"LINGUIÇA";5;"SUPLENTE";"N";253
2016;2;"Eleição Ordinária";9;210000028454;"LUIZINHO";5;"SUPLENTE";"N";189
2016;2;"Eleição Ordinária";9;210000028461;"MANO";3;"ELEITO POR MÉDIA";"N";589
2016;2;"Eleição Ordinária";9;210000026935;"MARCIA GERVÁSIO";2;"ELEITO POR QP";"N";494
2016;2;"Eleição Ordinária";9;210000028460;"MARIANO TEIXIEIRA";2;"ELEITO POR QP";"N";1480
2016;2;"Eleição Ordinária";9;210000021887;"MARQUINHO VIVIAN";2;"ELEITO POR QP";"N";614
2016;2;"Eleição Ordinária";9;210000028465;"MC MANO";5;"SUPLENTE";"N";240
2016;2;"Eleição Ordinária";9;210000026937;"MIGUEL ARRUDA GUTERRES";5;"SUPLENTE";"N";266
2016;2;"Eleição Ordinária";9;210000026936;"MIGUEL TIARAJU";5;"SUPLENTE";"N";140
2016;2;"Eleição Ordinária";9;210000028467;"NELI DAMACENO";5;"SUPLENTE";"N";56
2016;2;"Eleição Ordinária";9;210000028466;"NICK ALBARNAZ";5;"SUPLENTE";"N";229
2016;2;"Eleição Ordinária";9;210000026925;"ODACIR MARIANI";5;"SUPLENTE";"N";87
2016;2;"Eleição Ordinária";9;210000021895;"OLCINDO SOARES CINDINHO";5;"SUPLENTE";"N";351
2016;2;"Eleição Ordinária";9;210000029143;"OSVALDO SOUZA - BINGA";4;"NÃO ELEITO";"N";169
2016;2;"Eleição Ordinária";9;210000021884;"OTÁVIO SALDANHA";5;"SUPLENTE";"N";450
2016;2;"Eleição Ordinária";9;210000026920;"PALHAÇO MOTOQUINHA";5;"SUPLENTE";"N";40
2016;2;"Eleição Ordinária";9;210000021885;"PAULO CIDADE";5;"SUPLENTE";"N";51
2016;2;"Eleição Ordinária";9;210000026940;"PAULO PEREIRA (PAULINHO)";2;"ELEITO POR QP";"N";435
2016;2;"Eleição Ordinária";9;210000028464;"PETER";5;"SUPLENTE";"N";241
2016;2;"Eleição Ordinária";9;210000028455;"PIROLA";2;"ELEITO POR QP";"N";947
2016;2;"Eleição Ordinária";9;210000028457;"PROF.HONORIO HENRIQUES";5;"SUPLENTE";"N";318
2016;2;"Eleição Ordinária";9;210000026928;"PROFESSOR NEI TAVARES";5;"SUPLENTE";"N";381
2016;2;"Eleição Ordinária";9;210000033001;"REJANE MACHADO - POPOSA";4;"NÃO ELEITO";"N";6
